4.18,0.37363,0.46154,-0.20839
4.20,0.37363,0.46154,-0.20296
4.22,0.37363,0.46154,-0.20269
4.24,0.37363,0.46154,-0.20269
4.26,0.37363,0.46154,-0.20269
4.28,0.37363,0.46154,-0.20269
4.30,0.37363,0.46154,-0.20269
4.32,0.37363,0.46154,-0.20269
4.34,0.37363,0.46154,-0.20269
4.36,0.37363,0.46154,-0.20269
4.38,0.37363,0.46154,-0.20269
4.40,0.37363,0.46154,-0.20269
4.42,0.37363,0.46154,-0.20269
4.44,0.37363,0.46154,-0.20269
4.46,0.37363,0.46154,-0.20269
4.48,0.37363,0.46154,-0.20269
4.50,0.37363,0.46154,-0.20269
4.52,0.37363,0.46154,-0.20269
4.54,0.37363,0.46154,-0.20269
4.56,0.37363,0.46154,-0.20269
4.58,0.37363,0.46154,-0.20269
4.60,0.37363,0.46154,-0.20269
4.62,0.37363,0.46154,-0.20269
4.64,0.37363,0.46154,-0.20269
4.66,0.37363,0.46154,-0.20269
4.68,0.37363,0.46154,-0.20269
4.70,0.37363,0.46154,-0.20269
4.72,0.37363,0.46154,-0.20269
4.74,0.37363,0.46154,-0.20269
4.76,0.37363,0.46154,-0.20269
4.78,0.37363,0.46154,-0.20269
4.80,0.37363,0.46154,-0.20269
4.82,0.37363,0.46154,-0.20269
4.84,0.37363,0.46154,-0.20269
4.86,0.37363,0.46154,-0.20269
4.88,0.37363,0.46154,-0.20269
4.90,0.37363,0.46154,-0.20269
4.92,0.37363,0.46154,-0.20269
4.94,0.37363,0.46154,-0.20269
4.96,0.37363,0.46154,-0.20269
4.98,0.37363,0.46154,-0.20269
5.00,0.37363,0.46154,-0.20269
5.02,0.37363,0.46154,-0.20269
5.04,0.37363,0.46154,-0.20269
5.06,0.37363,0.46154,-0.20269
5.08,0.37363,0.46154,-0.20269
5.10,0.37363,0.46154,-0.20269
5.12,0.37363,0.46154,-0.20269
5.14,0.37363,0.46154,-0.20269
5.16,0.37363,0.46154,-0.20269
5.18,0.37363,0.46154,-0.20269
5.20,0.37363,0.46154,-0.20269
5.22,0.37363,0.46154,-0.20269
5.24,0.37363,0.46154,-0.20269
5.26,0.37363,0.46154,-0.20269
5.28,0.37363,0.46154,-0.20269
5.30,0.37363,0.46154,-0.20269
5.32,0.37363,0.46154,-0.20269
5.34,0.37363,0.46154,-0.20269
5.36,0.37363,0.46154,-0.20269
5.38,0.37363,0.46154,-0.20269
5.40,0.37363,0.46154,-0.20269
5.42,0.37363,0.46154,-0.20269
5.44,0.37363,0.46154,-0.20269
5.46,0.37363,0.46154,-0.20269
5.48,0.37363,0.46154,-0.20269
5.50,0.37363,0.46154,-0.20269
5.52,0.37363,0.46154,-0.20269
5.54,0.37363,0.46154,-0.20269
5.56,0.37363,0.46154,-0.20269
5.58,0.37363,0.46154,-0.20269
5.60,0.37363,0.46154,-0.20269
5.62,0.37363,0.46154,-0.20269
5.64,0.37363,0.46154,-0.20269
5.66,0.37363,0.46154,-0.20269
5.68,0.37363,0.46154,-0.20269
5.70,0.37363,0.46154,-0.20269
5.72,0.37363,0.46154,-0.20269
5.74,0.37363,0.46154,-0.20269
5.76,0.37363,0.46154,-0.20269
5.78,0.37363,0.46154,-0.20269
5.80,0.37363,0.46154,-0.20269
5.82,0.37363,0.46154,-0.20269
5.84,0.37363,0.46154,-0.20269
5.86,0.37363,0.46154,-0.20269
5.88,0.37363,0.46154,-0.20269
5.90,0.37363,0.46154,-0.20269
5.92,0.37363,0.46154,-0.20269
5.94,0.37363,0.46154,-0.20269
5.96,0.37363,0.46154,-0.20269
5.98,0.37363,0.44934,-0.20269
6.00,0.37363,0.44689,-0.20269
6.02,0.37363,0.44689,-0.20269
6.04,0.37363,0.44689,-0.20269
6.06,0.37363,0.44689,-0.20269
6.08,0.37363,0.44689,-0.20269
6.10,0.37363,0.44689,-0.20269
6.12,0.37363,0.44689,-0.20269
6.14,0.37363,0.44689,-0.20269
6.16,0.37363,0.44689,-0.19951
6.18,0.37363,0.44689,-0.19314
6.20,0.37363,0.44689,-0.18803
6.22,0.37363,0.44689,-0.18803
6.24,0.37363,0.44689,-0.18803
6.26,0.37363,0.44689,-0.18803
6.28,0.37363,0.44689,-0.18803
6.30,0.37363,0.44689,-0.18803
6.32,0.37363,0.44689,-0.18803
6.34,0.37363,0.44689,-0.18803
6.36,0.37363,0.44689,-0.18803
6.38,0.37363,0.44689,-0.18803
6.40,0.37363,0.44689,-0.18803
6.42,0.37363,0.44689,-0.18803
6.44,0.37363,0.44689,-0.18803
6.46,0.37363,0.44689,-0.18803
6.48,0.37363,0.44689,-0.18803
6.50,0.37363,0.44689,-0.18803
6.52,0.37363,0.44689,-0.18803
6.54,0.37363,0.44689,-0.18803
6.56,0.37363,0.44689,-0.18803
6.58,0.37363,0.44689,-0.18803
6.60,0.37363,0.44689,-0.19237
6.62,0.37363,0.44689,-0.19780
6.64,0.37363,0.44689,-0.19993
6.66,0.37363,0.44689,-0.18315
6.68,0.37363,0.44689,-0.18315
6.70,0.37363,0.44689,-0.18315
6.72,0.37363,0.44689,-0.19251
6.74,0.37363,0.44689,-0.19952
6.76,0.37363,0.44689,-0.19043
6.78,0.37363,0.44689,-0.18315
6.80,0.37363,0.44689,-0.18315
6.82,0.37363,0.44689,-0.18315
6.84,0.37363,0.44689,-0.18315
6.86,0.37363,0.44689,-0.18315
6.88,0.37363,0.44689,-0.18315
6.90,0.37363,0.44689,-0.18315
6.92,0.37363,0.44689,-0.18315
6.94,0.37363,0.44689,-0.18315
6.96,0.37363,0.44689,-0.18315
6.98,0.37363,0.44689,-0.18315
7.00,0.37363,0.44689,-0.18315
7.02,0.37363,0.44689,-0.18315
7.04,0.37363,0.44689,-0.18315
7.06,0.37363,0.44689,-0.18315
7.08,0.37363,0.44689,-0.18315
7.10,0.37363,0.44689,-0.19616
7.12,0.37363,0.44689,-0.18315
7.14,0.37363,0.44689,-0.18315
7.16,0.37363,0.44689,-0.18315
7.18,0.37363,0.44689,-0.18315
7.20,0.37363,0.44689,-0.18315
7.22,0.37363,0.44689,-0.18315
7.24,0.37363,0.44689,-0.18315
7.26,0.37363,0.44689,-0.18315
7.28,0.37363,0.44689,-0.18315
7.30,0.37363,0.44689,-0.18315
7.32,0.37363,0.44689,-0.18315
7.34,0.37363,0.44689,-0.18315
7.36,0.37363,0.44689,-0.18315
7.38,0.37363,0.44689,-0.18315
7.40,0.37363,0.44689,-0.18315
7.42,0.37363,0.44689,-0.18315
7.44,0.37363,0.44689,-0.18315
7.46,0.37363,0.44689,-0.18315
7.48,0.37363,0.44689,-0.18315
7.50,0.37363,0.44689,-0.18315
7.52,0.37363,0.44689,-0.18315
7.54,0.37363,0.44689,-0.18315
7.56,0.37363,0.44689,-0.18315
7.58,0.37363,0.44689,-0.18315
7.60,0.37363,0.44689,-0.18315
7.62,0.37363,0.44689,-0.18315
7.64,0.37363,0.44689,-0.18315
7.66,0.37363,0.44689,-0.18315
7.68,0.37363,0.44689,-0.18315
7.70,0.37363,0.44689,-0.18315
7.72,0.37363,0.44689,-0.18315
7.74,0.37363,0.44689,-0.18315
7.76,0.37363,0.44689,-0.18315
7.78,0.37363,0.44689,-0.18315
7.80,0.37363,0.44689,-0.18315
7.82,0.37363,0.44689,-0.18315
7.84,0.37363,0.44689,-0.18315
7.86,0.37363,0.44689,-0.18315
7.88,0.37363,0.44689,-0.18315
7.90,0.37363,0.44689,-0.18315
7.92,0.37363,0.44689,-0.18315
7.94,0.37363,0.44689,-0.18315
7.96,0.37363,0.44689,-0.18315
7.98,0.37363,0.44689,-0.18315
8.00,0.37363,0.44689,-0.18315
8.02,0.37363,0.44689,-0.18315
8.04,0.37363,0.44689,-0.18315
8.06,0.37363,0.44689,-0.18315
8.08,0.37363,0.44689,-0.18315
8.10,0.37363,0.44689,-0.18315
8.12,0.37363,0.44689,-0.18315
8.14,0.37363,0.44689,-0.18315
8.16,0.37363,0.44689,-0.18315
8.18,0.37363,0.44689,-0.18315
8.20,0.37363,0.44689,-0.18315
8.22,0.37363,0.44689,-0.18315
8.24,0.37363,0.44689,-0.18315
8.26,0.37363,0.44689,-0.18315
8.28,0.37363,0.44689,-0.18315
8.30,0.37363,0.44689,-0.18315
8.32,0.37363,0.44689,-0.18315
8.34,0.37363,0.44689,-0.18315
8.36,0.37363,0.44689,-0.18315
8.38,0.37363,0.44689,-0.18315
8.40,0.37363,0.44689,-0.18315
8.42,0.37363,0.44689,-0.18315
8.44,0.37363,0.44689,-0.18315
8.46,0.37363,0.44689,-0.18315
8.48,0.37363,0.44689,-0.18315
8.50,0.37363,0.44689,-0.18315
8.52,0.37363,0.44689,-0.18315
8.54,0.37363,0.44689,-0.18315
8.56,0.37363,0.44689,-0.18315
8.58,0.37363,0.44689,-0.18315
8.60,0.37363,0.44689,-0.18315
8.62,0.37363,0.44689,-0.18315
8.64,0.37363,0.44689,-0.18315
8.66,0.37363,0.44689,-0.18315
8.68,0.37363,0.44689,-0.18315
8.70,0.37363,0.44689,-0.18315
8.72,0.37363,0.44689,-0.18315
8.74,0.37363,0.44689,-0.18240
8.76,0.37363,0.44689,-0.16850
8.78,0.37363,0.44689,-0.16850
8.80,0.37363,0.44689,-0.16850
8.82,0.37363,0.44689,-0.16850
8.84,0.37363,0.44689,-0.16934
8.86,0.37363,0.44689,-0.18218
8.88,0.37363,0.44689,-0.17729
8.90,0.37363,0.44689,-0.17241
8.92,0.37363,0.44689,-0.16850
8.94,0.37363,0.44689,-0.16850
8.96,0.37363,0.44689,-0.16850
8.98,0.37363,0.44689,-0.16850
9.00,0.37363,0.44689,-0.17201
9.02,0.37363,0.44689,-0.17982
9.04,0.37363,0.44689,-0.18763
9.06,0.37363,0.44689,-0.17338
9.08,0.37363,0.44689,-0.17338
9.10,0.37363,0.44689,-0.17338
9.12,0.37363,0.44600,-0.17338
9.14,0.37363,0.44002,-0.17338
9.16,0.37363,0.43404,-0.17338
9.18,0.37363,0.43223,-0.17338
9.20,0.37363,0.43223,-0.17338
9.22,0.37363,0.43223,-0.17338
9.24,0.37363,0.43223,-0.17338
9.26,0.37363,0.43223,-0.17338
9.28,0.37363,0.43223,-0.17338
9.30,0.37363,0.43223,-0.17338
9.32,0.37363,0.43223,-0.17338
9.34,0.37363,0.43223,-0.17338
9.36,0.37363,0.43223,-0.17338
9.38,0.37363,0.43223,-0.17338
9.40,0.37363,0.43223,-0.17338
9.42,0.37363,0.43223,-0.17338
9.44,0.37363,0.43223,-0.17338
9.46,0.37363,0.43223,-0.17338
9.48,0.37363,0.43223,-0.17338
9.50,0.37363,0.43223,-0.17338
9.52,0.37363,0.43223,-0.17338
9.54,0.37363,0.43223,-0.17338
9.56,0.37363,0.43223,-0.17338
9.58,0.37363,0.43223,-0.17338
9.60,0.37363,0.43223,-0.17338
9.62,0.37363,0.43223,-0.17338
9.64,0.37363,0.43223,-0.17338
9.66,0.37363,0.43223,-0.17338
9.68,0.37363,0.43223,-0.17338
9.70,0.37363,0.43223,-0.17338
9.72,0.37363,0.43223,-0.17338
9.74,0.37363,0.43223,-0.17338
9.76,0.37363,0.43223,-0.17338
9.78,0.37363,0.43223,-0.17338
9.80,0.37363,0.43223,-0.17338
9.82,0.37363,0.43223,-0.17338
9.84,0.37363,0.43223,-0.17338
9.86,0.37363,0.43223,-0.17338
9.88,0.37363,0.43223,-0.17338
9.90,0.37363,0.43223,-0.17338
9.92,0.37363,0.43223,-0.17338
9.94,0.37363,0.43223,-0.17338
9.96,0.37363,0.43223,-0.17338
9.98,0.37363,0.43223,-0.17338
10.00,0.37363,0.43223,-0.17338
10.02,0.37363,0.43223,-0.17338
10.04,0.37363,0.43223,-0.17338
10.06,0.37363,0.43223,-0.17338
10.08,0.37363,0.43223,-0.17338
10.10,0.37363,0.43223,-0.17338
10.12,0.37363,0.43223,-0.17338
10.14,0.37363,0.43223,-0.17338
10.16,0.37363,0.43223,-0.17338
10.18,0.37363,0.43223,-0.17338
10.20,0.37363,0.43223,-0.17338
10.22,0.37363,0.43223,-0.17338
10.24,0.37363,0.43223,-0.17338
10.26,0.37363,0.43223,-0.17338
10.28,0.37363,0.43223,-0.17338
10.30,0.37363,0.43223,-0.17338
10.32,0.37363,0.43223,-0.17338
10.34,0.37363,0.43223,-0.17338
10.36,0.37363,0.43223,-0.17338
10.38,0.37363,0.43223,-0.16224
10.40,0.37363,0.43223,-0.15750
10.42,0.37363,0.43223,-0.16416
10.44,0.37363,0.43223,-0.16168
10.46,0.37363,0.43223,-0.17185
10.48,0.37363,0.43223,-0.15385
10.50,0.37363,0.43223,-0.15385
10.52,0.37363,0.43223,-0.15385
10.54,0.37363,0.43223,-0.15385
10.56,0.37363,0.43223,-0.15385
10.58,0.37363,0.43223,-0.15385
10.60,0.37363,0.43223,-0.15385
10.62,0.37363,0.43223,-0.15385
10.64,0.37363,0.43223,-0.15385
10.66,0.37363,0.43223,-0.15385
10.68,0.37363,0.43223,-0.15385
10.70,0.37363,0.43223,-0.15385
10.72,0.37363,0.43223,-0.15385
10.74,0.37363,0.43223,-0.15385
10.76,0.37363,0.43223,-0.15385
10.78,0.37363,0.43223,-0.15385
10.80,0.37363,0.43223,-0.15385
10.82,0.37363,0.43223,-0.15385
10.84,0.37363,0.43223,-0.15385
10.86,0.37363,0.43223,-0.15385
10.88,0.37363,0.43223,-0.15385
10.90,0.37363,0.43223,-0.15385
10.92,0.37363,0.43223,-0.15385
10.94,0.37363,0.43223,-0.15385
10.96,0.37363,0.43223,-0.15385
10.98,0.37363,0.43223,-0.15385
11.00,0.37363,0.43223,-0.15385
11.02,0.37363,0.43223,-0.15385
11.04,0.37363,0.43223,-0.15385
11.06,0.37363,0.43223,-0.15385
11.08,0.37363,0.43223,-0.15385
11.10,0.37363,0.43223,-0.15385
11.12,0.37363,0.43223,-0.15385
11.14,0.37363,0.43223,-0.15385
11.16,0.37363,0.43223,-0.15385
11.18,0.37363,0.43223,-0.15385
11.20,0.37363,0.43223,-0.15385
11.22,0.37363,0.43223,-0.15385
11.24,0.37363,0.43223,-0.15385
11.26,0.37363,0.43223,-0.15385
11.28,0.37363,0.43223,-0.15385
11.30,0.37363,0.43223,-0.15385
11.32,0.37363,0.43223,-0.15385
11.34,0.37363,0.43223,-0.15385
11.36,0.37363,0.43223,-0.15385
11.38,0.37363,0.43223,-0.15385
11.40,0.37363,0.43223,-0.15385
11.42,0.37363,0.43223,-0.15385
11.44,0.37363,0.43223,-0.15385
11.46,0.37363,0.43223,-0.15385
11.48,0.37363,0.43223,-0.15385
11.50,0.37363,0.43223,-0.15385
11.52,0.37363,0.43223,-0.15385
11.54,0.37363,0.43223,-0.15385
11.56,0.37363,0.43223,-0.15385
11.58,0.37363,0.43223,-0.15385
11.60,0.37363,0.43223,-0.15385
11.62,0.37363,0.43223,-0.15385
11.64,0.37363,0.43223,-0.15385
11.66,0.37363,0.43223,-0.15385
11.68,0.37363,0.43223,-0.15385
11.70,0.37363,0.43223,-0.16503
11.72,0.37363,0.43223,-0.14896
11.74,0.37363,0.43223,-0.14896
11.76,0.37363,0.43223,-0.14896
11.78,0.37363,0.43223,-0.15149
11.80,0.37363,0.43223,-0.15713
11.82,0.37363,0.43223,-0.16276
11.84,0.37363,0.43223,-0.14896
11.86,0.37363,0.43223,-0.14896
11.88,0.37363,0.43223,-0.14896
11.90,0.37363,0.43223,-0.14896
11.92,0.37363,0.43223,-0.14896
11.94,0.37363,0.43223,-0.14896
11.96,0.37363,0.43223,-0.14896
11.98,0.37363,0.43223,-0.14896
12.00,0.37363,0.43223,-0.14896
12.02,0.37363,0.43223,-0.14896
12.04,0.37363,0.43223,-0.15488
12.06,0.37363,0.43223,-0.16111
12.08,0.37363,0.43223,-0.14801
12.10,0.37363,0.43223,-0.14408
12.12,0.37363,0.43223,-0.14408
12.14,0.37363,0.43223,-0.14408
12.16,0.37363,0.43223,-0.14408
12.18,0.37363,0.43223,-0.14408
12.20,0.37363,0.43223,-0.14408
12.22,0.37363,0.43223,-0.14408
12.24,0.37363,0.43223,-0.14408
12.26,0.37363,0.43223,-0.14408
12.28,0.37363,0.43223,-0.14408
12.30,0.37363,0.43014,-0.14408
12.32,0.37363,0.42782,-0.14408
12.34,0.37363,0.42549,-0.14408
12.36,0.37363,0.42317,-0.14408
12.38,0.37363,0.42084,-0.14408
12.40,0.37363,0.41852,-0.14408
12.42,0.37363,0.41758,-0.14408
12.44,0.37363,0.41758,-0.14408
12.46,0.37363,0.41758,-0.14408
12.48,0.37363,0.41758,-0.14408
12.50,0.37363,0.41758,-0.14408
12.52,0.37363,0.41758,-0.14408
12.54,0.37363,0.41758,-0.14408
12.56,0.37363,0.41758,-0.14408
12.58,0.37363,0.41758,-0.14408
12.60,0.37363,0.41758,-0.14408
12.62,0.37363,0.41758,-0.14408
12.64,0.37363,0.41758,-0.14408
12.66,0.37363,0.41758,-0.14408
12.68,0.37363,0.41758,-0.14408
12.70,0.37363,0.41758,-0.14408
12.72,0.37363,0.41758,-0.14408
12.74,0.37363,0.41758,-0.14408
12.76,0.37363,0.41758,-0.14408
12.78,0.37363,0.41758,-0.14408
12.80,0.37363,0.41758,-0.14408
12.82,0.37363,0.41758,-0.14408
12.84,0.37363,0.41758,-0.14408
12.86,0.37363,0.41758,-0.14408
12.88,0.37363,0.41758,-0.14408
12.90,0.37363,0.41758,-0.14408
12.92,0.37363,0.41758,-0.14408
12.94,0.37363,0.41758,-0.14408
12.96,0.37363,0.41758,-0.14408
12.98,0.37363,0.41758,-0.14408
13.00,0.37363,0.41758,-0.14408
13.02,0.37363,0.41758,-0.14408
13.04,0.37363,0.41758,-0.14408
13.06,0.37363,0.41758,-0.14408
13.08,0.37363,0.41758,-0.14408
13.10,0.37363,0.41758,-0.14408
13.12,0.37363,0.41758,-0.14408
13.14,0.37363,0.41758,-0.14408
13.16,0.37363,0.41758,-0.14408
13.18,0.37363,0.41758,-0.14408
13.20,0.37363,0.41758,-0.14408
13.22,0.37363,0.41758,-0.14408
13.24,0.37363,0.41758,-0.14408
13.26,0.37363,0.41758,-0.14408
13.28,0.37363,0.41758,-0.14408
13.30,0.37363,0.41758,-0.14408
13.32,0.37363,0.41758,-0.14408
13.34,0.37363,0.41758,-0.14408
13.36,0.37363,0.41758,-0.14408
13.38,0.37363,0.41758,-0.14408
13.40,0.37363,0.41758,-0.14408
13.42,0.37363,0.41758,-0.13810
13.44,0.37363,0.41758,-0.12943
13.46,0.37363,0.41758,-0.12943
13.48,0.37363,0.41758,-0.12943
13.50,0.37363,0.41758,-0.12943
13.52,0.37363,0.41758,-0.12943
13.54,0.37363,0.41758,-0.12943
13.56,0.37363,0.41758,-0.12943
13.58,0.37363,0.41758,-0.12943
13.60,0.37363,0.41758,-0.12943
13.62,0.37363,0.41758,-0.14273
13.64,0.37363,0.41758,-0.14408
13.66,0.37363,0.41758,-0.14408
13.68,0.37363,0.41758,-0.14408
13.70,0.37363,0.41758,-0.14408
13.72,0.37363,0.41758,-0.14408
13.74,0.37363,0.41758,-0.14408
13.76,0.37363,0.41758,-0.14408
13.78,0.37363,0.41758,-0.14408
13.80,0.37363,0.41758,-0.14061
13.82,0.37363,0.41758,-0.13158
13.84,0.37363,0.41758,-0.14244
13.86,0.37363,0.41758,-0.14037
13.88,0.37363,0.41758,-0.13599
13.90,0.37363,0.41758,-0.13162
13.92,0.37363,0.41758,-0.12943
13.94,0.37363,0.41758,-0.12943
13.96,0.37363,0.41758,-0.12943
13.98,0.37363,0.41758,-0.12943
